"TOA5","Alpine_Meadow","CR3000","13614","CR3000.Std.32.05","CPU:Fool_Alpine_Meadow_Met_20240124.CR3","33024","Table3"
"TIMESTAMP","RECORD","BattV_Min","PTemp_C_Avg","SWin_Avg","SWin_Max","SWout_Avg","LWin_Avg","LWout_Avg","CNR4TC_Avg","CNR4TK_Avg","SWnet_Avg","LWnet_Avg","Albedo_Avg","TOTALnet_Avg","TOTALnet_Max","LWinCo_Avg","LWoutCo_Avg","Tair_1_Avg","Tair_1_Max","RH_1","Tair_2_Avg","RH_2","WS_1_ms_S_WVT","WindDir_1_D1_WVT","WindDir_1_SD1_WVT","WS_2_ms_S_WVT","WindDir_2_D1_WVT","WindDir_2_SD1_WVT","Tskin_C","Tskin_C_Avg","Tskin_C_Max","SBT_C_Avg","PPT_mm_Tot","Tgrd_1_C_Avg","Tgrd_2_C_Avg","Tgrd_3_C_Avg","BP_mbar","DT_Std","DT","Q","TCDT","DBTCDT","IntTemp","IntRH","Pitch","Roll","SupVolt","ResFreq","Alert"
"TS","RN","Volts","Deg C","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","Deg C","K","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","Deg C","Deg C","%","Deg C","%","meters/second","Deg","Deg","meters/second","Deg","Deg","Deg C","Deg C","Deg C","Deg C","mm","Deg C","Deg C","Deg C","mbar","","","","","","Deg C","%","degrees","degrees","volts","kHz","unitless"
"","","Min","Avg","Avg","Max","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Max","Avg","Avg","Avg","Max","Smp","Avg","Smp","WVc","WVc","WVc","WVc","WVc","WVc","Smp","Avg","Max","Avg","Tot","Avg","Avg","Avg","Smp","Std","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2024-11-12 14:00:00",7035,13.72,0.299,167.3,668.5,135.5,-35.51,-14.17,-3.143,270,31.86,-21.34,0.819,10.52,139.4,265.9,287.2,-5.394,-4.588,82.3,-5.03,79.15,2.144,353.4,23.29,2.096,356.5,22.08,-5.444,-4.99,-4.07,-3.001,0,0.76,1.174,2.769,654.9253,0,0,-3.7,341.4,58.61,0,0,0,0,0,0,0
"2024-11-12 15:00:00",7036,13.94,-3.023,56,90.3,49.61,-7.962,-3.393,-5.787,267.4,6.394,-4.569,0.886,1.825,6.187,281.8,286.3,-6.972,-6.121,91.9,-6.631,89.8,1.886,341.1,38.1,1.834,345.3,37.71,-6.911,-6.304,-5.457,-5.733,0,0.76,1.174,2.768,654.9927,0,0,-5.8,339.8,60.2,0,0,0,0,0,0,0
"2024-11-12 16:00:00",7037,13.79,-5.075,27.54,53.28,24.95,-6.196,-2.013,-6.976,266.2,2.593,-4.183,0.908,-1.59,0.216,278.4,282.6,-7.813,-7.438,91.8,-7.504,89.8,1.347,328.8,65.51,1.304,346.4,60.67,-7.697,-7.389,-6.92,-7.093,0,0.76,1.174,2.767,655.3616,0,0,-7.2,338.6,61.37,0,0,0,0,0,0,0
"2024-11-12 17:00:00",7038,13.66,-6.477,8.66,19.71,8.85,-25.52,-5.453,-8.12,265,-0.192,-20.06,1.32,-20.25,-1.18,254.2,274.3,-8.66,-8.04,88.2,-8.39,87.4,1.526,247.7,97.9,1.488,141.4,101.2,-9.29,-8.88,-7.714,-8.05,0,0.759,1.173,2.765,655.9429,0,0,-8.5,337.4,62.57,0,0,0,0,0,0,0
"2024-11-12 18:00:00",7039,13.54,-7.88,-0.555,0.316,0.722,-22.11,-5.536,-8.94,264.2,-1.277,-16.58,"INF",-17.85,-5.547,254.2,270.7,-9.37,-9.02,88.3,-9.11,86.4,1.259,282.2,95.6,1.184,2.283,99.9,-9.3,-9.62,-9.17,-8.72,0,0.76,1.173,2.763,656.6449,0,0,-8.7,338.2,61.78,0,0,0,0,0,0,0
"2024-11-12 19:00:00",7040,13.41,-8.51,-0.297,-0.097,0.103,-5.462,-0.98,-9.1,264,-0.4,-4.481,-0.446,-4.882,-2.657,270.2,274.6,-9.49,-9.35,90.5,-9.21,88.5,1.035,189.5,84.5,0.982,154.3,88.9,-9.33,-9.28,-9.19,-9.02,0,0.76,1.172,2.761,656.7062,0,0,-8.9,337,63.03,0,0,0,0,0,0,0
"2024-11-12 20:00:00",7041,13.29,-8.67,-0.143,0.049,0.177,-4.342,-0.41,-9.12,264,-0.32,-3.932,"NAN",-4.252,-2.299,271.2,275.1,-9.43,-9.3,90.6,-9.18,88.6,1.256,260.6,92.6,1.206,215.5,102.9,-9.22,-9.25,-9.18,-9.1,0,0.76,1.172,2.759,657.3143,0,0,-9,336.5,63.5,0,0,0,0,0,0,0
"2024-11-12 21:00:00",7042,13.19,-8.71,-0.058,0.146,0.024,-2.589,-0.16,-9.09,264.1,-0.081,-2.429,"NAN",-2.511,-1.738,273.1,275.5,-9.41,-9.29,90.6,-9.17,88.6,2.38,335,43.05,2.293,343.1,45.42,-9.27,-9.2,-9.12,-9.11,0,0.76,1.171,2.758,657.9216,0,0,-9.2,335,65,0,0,0,0,0,0,0
"2024-11-12 22:00:00",7043,13.08,-8.82,-0.249,0.122,-0.083,-2.42,-0.188,-9.43,263.7,-0.166,-2.232,"NAN",-2.398,-1.19,271.8,274.1,-9.75,-9.47,90.3,-9.48,88.3,2.627,338.8,38.42,2.582,344.4,36.69,-9.68,-9.56,-9.27,-9.44,0,0.759,1.171,2.756,658.7736,0,0,-9.5,332.9,67.07,0,0,0,0,0,0,0
"2024-11-12 23:00:00",7044,12.98,-9.19,-0.437,0.146,-0.192,-3.021,-0.306,-10.05,263.1,-0.245,-2.714,"NAN",-2.959,-1.298,268.7,271.4,-10.32,-9.89,89.2,-10.06,87.2,2.106,338.6,63.46,2.092,352.1,65.62,-10.64,-10.21,-9.67,-10.06,0,0.759,1.17,2.754,659.566,0,0,-10.5,331,69,0,0,0,0,0,0,0
"2024-11-13 00:00:00",7045,12.87,-9.87,-0.487,-0.073,-0.094,-4.635,-0.458,-10.97,262.2,-0.393,-4.177,-0.017,-4.57,-2.432,263.3,267.5,-11.19,-10.77,88.8,-10.95,86.8,1.637,328.2,69.88,1.533,340.1,75.12,-11.32,-11.13,-10.64,-10.95,0,0.76,1.17,2.752,660.2969,0,0,-11.1,330.4,69.59,0,0,0,0,0,0,0
"2024-11-13 01:00:00",7046,12.76,-10.51,-0.32,-0.146,0.04,-4.679,-0.387,-11.36,261.8,-0.36,-4.292,-0.205,-4.653,-3.036,261.6,265.9,-11.61,-11.43,88.5,-11.36,86.5,1.366,197.7,66.42,1.3,181.3,65.06,-11.7,-11.51,-11.3,-11.35,0,0.759,1.169,2.75,660.6631,0,0,-11.4,330.7,69.33,0,0,0,0,0,0,0
"2024-11-13 02:00:00",7047,12.68,-10.98,-0.338,-0.219,0.072,-5.219,-0.479,-11.69,261.5,-0.41,-4.74,-0.247,-5.15,-4.145,259.7,264.5,-11.94,-11.77,88.3,-11.68,86.3,1.327,180.8,60.51,1.276,183.6,63.44,-11.97,-11.86,-11.7,-11.68,0,0.759,1.169,2.749,660.7253,0,0,-11.8,330.7,69.26,0,0,0,0,0,0,0
"2024-11-13 03:00:00",7048,12.59,-11.34,-0.358,-0.146,0.129,-6.281,-0.686,-11.92,261.2,-0.487,-5.595,-0.433,-6.082,-3.95,257.8,263.4,-12.15,-11.97,88,-11.89,86.1,1.489,187.7,60.43,1.411,180.5,63.1,-12.21,-12.1,-11.97,-11.89,0,0.759,1.169,2.747,660.9399,0,0,-11.9,330.2,69.77,0,0,0,0,0,0,0
"2024-11-13 04:00:00",7049,12.5,-11.6,-0.428,-0.146,0.102,-5.573,-0.751,-12.21,260.9,-0.53,-4.822,-0.388,-5.352,-2.262,257.3,262.1,-12.42,-12.23,87.8,-12.17,85.8,1.048,293.1,83.1,1.017,325.8,89.4,-12.44,-12.42,-12.18,-12.18,0,0.759,1.168,2.745,661.5473,0,0,-12.3,330.2,69.76,0,0,0,0,0,0,0
"2024-11-13 05:00:00",7050,12.43,-11.88,-0.489,-0.146,-0.133,-3.55,-0.301,-12.64,260.5,-0.356,-3.249,0.165,-3.604,-1.981,257.6,260.8,-12.89,-12.53,87.1,-12.63,85.1,2.05,339.4,40.1,1.994,345.2,42.4,-13.14,-12.79,-12.43,-12.63,0,0.759,1.167,2.743,662.0959,0,0,-12.9,329.9,70.12,0,0,0,0,0,0,0
"2024-11-13 06:00:00",7051,12.38,-12.35,-0.398,-0.073,0.122,-5.332,-0.46,-13.05,260.1,-0.52,-4.872,-0.553,-5.391,-3.069,254.2,259,-13.31,-13.22,86.9,-13.07,85,1.583,336.9,67.97,1.541,339.8,70.84,-13.44,-13.22,-13.1,-13.04,0,0.759,1.167,2.742,662.6459,0,0,-13.2,330.2,69.77,0,0,0,0,0,0,0
"2024-11-13 07:00:00",7052,12.35,-12.8,1.234,19.09,3.13,-16.2,-4.035,-13.62,259.5,-1.896,-12.16,0.661,-14.06,-5.014,241,253.2,-13.61,-13.35,86.8,-13.37,84.9,0.829,168.6,90.5,0.805,148.4,81.2,-14.91,-14.51,-13.35,-13.46,0,0.759,1.167,2.74,663.1647,0,0,-13.8,330.2,69.85,0,0,0,0,0,0,0
"2024-11-13 08:00:00",7053,12.35,-13.32,80.5,232.6,51.35,-12.03,-9.72,-13.41,259.7,29.16,-2.309,0.75,26.85,175.8,246.1,248.4,-13.54,-13.09,86.9,-13.28,84.5,0.669,289,80.8,0.614,301.8,80.8,-17.25,-15.53,-14.6,-13.18,0,0.759,1.167,2.738,664.0773,0,0,-12.2,330.5,69.48,0,0,0,0,0,0,0
"2024-11-13 09:00:00",7054,12.96,-12.84,370.7,490.9,208,-12.12,-25.76,-11.18,262,162.6,13.64,0.542,176.3,201.7,255,241.4,-11.13,-8.79,87.2,-10.46,84,0.5,302.2,76.92,0.461,315.7,72.28,-11.36,-14.96,-11.36,-9.3,0,0.759,1.166,2.736,664.6504,0,0,-2.9,333.3,66.65,0,0,0,0,0,0,0
"2024-11-13 10:00:00",7055,14.29,-9.35,589.1,653.2,374.4,-31.45,-44.05,-4.961,268.2,214.7,12.6,0.635,227.3,240.6,261.9,249.3,-7.692,-6.773,87.7,-6.534,84.5,0.533,234.3,64.13,0.485,231.8,66.38,-8.04,-9.59,-7.87,-3.396,0.254,0.76,1.167,2.735,665.2128,0,0,0.2,333.8,66.17,0,0,0,0,0,0,0
"2024-11-13 11:00:00",7056,13.8,-5.34,652,677.4,452.5,-109.5,-45.96,-1.088,272.1,199.5,-63.55,0.694,136,210.7,201.2,264.7,-5.876,-4.664,89.2,-4.678,86.3,0.635,218.9,51.1,0.61,204.7,59.57,-5.368,-6.834,-5.219,-1.406,0,0.759,1.166,2.733,665.2305,0,0,4.5,334,66.02,0,0,0,0,0,0,0
"2024-11-13 12:00:00",7057,13.72,-1.955,679.7,693.8,481.3,-147.3,-46.89,1.113,274.3,198.4,-100.4,0.708,98,102.7,173.5,273.9,-4.495,-4.167,87.5,-3.29,84.5,0.785,213.8,67.7,0.732,204.4,68.38,-4.227,-4.864,-4.221,0.688,2.286,0.759,1.166,2.73,664.9167,0,0,5.9,333.6,66.45,0,0,0,0,0,0,0
"2024-11-13 13:00:00",7058,13.61,0.271,653.8,722.4,460.3,-146.7,-46.81,2.089,275.2,193.5,-99.9,0.704,93.7,110.4,178.7,278.6,-4.169,-3.459,88.7,-2.9,85,0.854,202.9,60.95,0.8,193,65.18,-3.165,-3.9,-2.992,1.549,0.254,0.758,1.165,2.729,664.5476,0,0,8.7,333.9,66.11,0,0,0,0,0,0,0
"2024-11-13 14:00:00",7059,13.54,1.844,574.4,625.7,393.1,-144.4,-49.19,2.659,275.8,181.2,-95.2,0.684,86,94.4,183.7,278.9,-3.821,-3.055,84.4,-2.733,84.9,0.992,226.4,57.6,0.864,221.6,62.29,-4.093,-3.382,-2.739,2.68,0.254,0.759,1.165,2.727,664.7576,0,0,8.1,333.4,66.6,0,0,0,0,0,0,0
"2024-11-13 15:00:00",7060,13.53,1.846,433,512.8,279.8,-137.3,-49.87,1.408,274.6,153.3,-87.4,0.644,65.84,80.3,184.9,272.3,-4.002,-3.64,84.6,-3.203,83,0.973,212.3,51.14,0.885,213,52.76,-5.698,-4.589,-3.844,1.942,0,0.759,1.164,2.724,665.0006,0,0,6.3,332.7,67.3,0,0,0,0,0,0,0
"2024-11-13 16:00:00",7061,13.58,1.077,207.6,347.3,104.1,-120.5,-52.95,-1.783,271.4,103.5,-67.55,0.515,35.94,93.6,187,254.6,-4.782,-4.115,83.3,-4.15,84.5,0.675,246.3,55.81,0.605,246.7,61.7,-9.18,-7.896,-5.329,-0.138,0,0.758,1.164,2.723,665.1284,0,0,0,332.6,67.44,0,0,0,0,0,0,0
"2024-11-13 17:00:00",7062,13.7,-3.452,18.1,57.69,16.4,-94.5,-39.15,-6.025,267.1,1.701,-55.3,1.765,-53.6,-36.99,194.3,249.6,-6.44,-5.791,72.96,-6.315,83,1.022,198.2,41.37,0.91,185.1,41.68,-11.42,-10.81,-9.16,-4.778,0,0.758,1.163,2.721,664.931,0,0,-6.2,332.2,67.78,0,0,0,0,0,0,0
"2024-11-13 18:00:00",7063,13.55,-6.804,-1.879,0.972,1.728,-83.8,-29.88,-6.871,266.3,-3.607,-53.88,-2.455,-57.49,-45.82,201.3,255.2,-7.004,-6.534,60.55,-7.083,76.93,1.667,189.8,33.78,1.523,185.4,33.28,-9.56,-10.6,-9.31,-6.111,0,0.759,1.163,2.72,665.2416,0,0,-5.9,331.8,68.23,0,0,0,0,0,0,0
"2024-11-13 19:00:00",7064,13.43,-7.491,-2.734,-1.264,1.473,-90.9,-29.55,-5.861,267.3,-4.207,-61.39,-0.596,-65.6,-59.7,198.5,259.9,-5.99,-5.388,52.69,-6.252,61.59,2.092,178.1,35.35,1.93,171.8,33.84,-8.97,-9.63,-8.48,-5.288,0,0.759,1.163,2.718,665.2416,0,0,-5.1,332.9,67.09,0,0,0,0,0,0,0
"2024-11-13 20:00:00",7065,13.33,-7.209,-3.038,-1.555,1.265,-93.4,-31.18,-5.329,267.8,-4.303,-62.2,-0.474,-66.51,-59.34,198.3,260.5,-5.191,-4.93,46.71,-5.115,60.97,2.023,177.9,36.34,1.894,170.7,37.46,-10.02,-9.28,-8.48,-4.702,0,0.759,1.162,2.716,665.3615,0,0,-4.9,332.5,67.54,0,0,0,0,0,0,0
"2024-11-13 21:00:00",7066,13.24,-7.247,-2.886,-1.361,1.277,-92.4,-33.82,-5.347,267.8,-4.163,-58.56,-0.485,-62.72,-56.19,199.3,257.8,-4.919,-4.644,43.12,-5.037,56.13,1.613,189.4,43.73,1.425,178.6,46.08,-9.55,-9.6,-8.67,-4.616,0,0.759,1.162,2.715,665.2411,0,0,-4.9,332.8,67.16,0,0,0,0,0,0,0
"2024-11-13 22:00:00",7067,13.15,-7.328,-2.934,-1.337,1.302,-93.4,-33.47,-5.442,267.7,-4.236,-59.95,-0.56,-64.19,-59.37,197.8,257.8,-4.777,-4.441,40.75,-4.892,43.47,1.677,183,37.86,1.565,175.3,41.3,-9.7,-9.67,-8.76,-4.708,0,0.759,1.161,2.713,665.0583,0,0,-4.9,333.4,66.63,0,0,0,0,0,0,0
"2024-11-13 23:00:00",7068,13.06,-7.378,-3.12,-0.899,1.045,-95.2,-37.53,-5.593,267.6,-4.165,-57.64,-0.533,-61.81,-54.38,195.4,253,-4.672,-3.919,43.54,-4.709,45.64,1.379,214.2,53.48,1.262,206.2,57.06,-11.1,-10.22,-8.09,-4.63,0,0.759,1.161,2.711,665.1808,0,0,-5.7,334.5,65.55,0,0,0,0,0,0,0
"2024-11-14 00:00:00",7069,12.98,-7.961,-2.751,-0.486,1.716,-99.8,-34.06,-5.754,267.4,-4.466,-65.73,-0.858,-70.2,-55.58,190.1,255.8,-4.627,-4.16,41.75,-4.789,43.27,2.3,187.1,36.83,2.098,180.8,41.32,-8.67,-9.99,-8.28,-4.985,0,0.759,1.161,2.709,664.8176,0,0,-4.8,334.3,65.74,0,0,0,0,0,0,0
"2024-11-14 01:00:00",7070,12.9,-7.179,-3.744,-2.017,1.387,-108.2,-33.05,-4.416,268.7,-5.131,-75.12,-0.412,-80.3,-76.33,187.6,262.7,-3.508,-2.996,37.63,-3.617,37.72,2.65,189,36.22,2.43,186.6,37.84,-9.08,-8.59,-7.515,-3.824,0,0.759,1.161,2.708,664.7834,0,0,-4.1,334.3,65.66,0,0,0,0,0,0,0
"2024-11-14 02:00:00",7071,12.82,-6.69,-4.162,-2.576,1.028,-108.5,-35.67,-4.766,268.4,-5.191,-72.78,-0.275,-77.97,-71.06,185.7,258.5,-3.729,-3.332,35.12,-3.77,34.59,2.326,185.9,35.34,2.095,177.4,36.69,-9.22,-9.29,-8.42,-4.064,0,0.759,1.16,2.706,664.6616,0,0,-4.7,333.9,66.14,0,0,0,0,0,0,0
"2024-11-14 03:00:00",7072,12.75,-6.943,-3.515,-1.798,1.654,-109,-35.8,-4.684,268.5,-5.169,-73.16,-0.507,-78.33,-69.17,185.6,258.7,-3.487,-3.036,36.69,-3.523,37.31,2.297,195.7,36.6,2.042,188.2,39.51,-8.01,-9.17,-7.8,-4.006,0,0.759,1.16,2.704,664.0848,0,0,-3.8,334,66.02,0,0,0,0,0,0,0
"2024-11-14 04:00:00",7073,12.67,-6.245,-4.2,-3.232,1.082,-116,-32.64,-3.296,269.9,-5.281,-83.4,-0.268,-88.6,-83.1,184.7,268,-2.647,-2.311,25.43,-2.611,24.99,4.129,186.7,32.03,3.808,178.6,31.91,-7.339,-7.492,-6.613,-2.911,0,0.759,1.16,2.702,663.7471,0,0,-2.9,334.8,65.24,0,0,0,0,0,0,0
"2024-11-14 05:00:00",7074,12.59,-5.462,-4.6,-3.28,0.706,-116.1,-36.4,-3.301,269.8,-5.306,-79.67,-0.161,-85,-80.1,184.6,264.3,-2.559,-2.258,25.46,-2.532,24.41,3.376,181.8,27.49,3.153,172.3,25.81,-8.52,-8.02,-6.966,-2.823,0,0.759,1.16,2.7,664.141,0,0,-3.6,335.7,64.3,0,0,0,0,0,0,0
"2024-11-14 06:00:00",7075,12.52,-5.639,-4.213,-3.329,1.03,-114.4,-36.58,-3.815,269.3,-5.244,-77.79,-0.251,-83,-79.87,184,261.8,-2.923,-2.813,25.4,-2.884,24.99,3.308,179.7,27.59,3.039,172.6,26.39,-8.42,-8.53,-8.11,-3.267,0,0.759,1.159,2.699,663.9594,0,0,-3.6,335.6,64.41,0,0,0,0,0,0,0
"2024-11-14 07:00:00",7076,12.48,-5.783,-1.829,6.95,3.017,-114.6,-37.2,-3.884,269.3,-4.845,-77.42,0.112,-82.3,-78.91,183.4,260.9,-3.018,-2.757,21.67,-2.962,20.34,3.133,181.1,30.38,2.904,174.1,29.46,-8.34,-8.66,-7.932,-3.326,0,0.759,1.159,2.697,664.1721,0,0,-3.6,335.6,64.42,0,0,0,0,0,0,0
"2024-11-14 08:00:00",7077,12.49,-5.887,52.11,229.5,24.78,-115,-39.34,-3.709,269.4,27.32,-75.67,0.919,-48.35,96,183.8,259.5,-2.915,-2.308,24.67,-2.861,24.47,2.677,180.4,32.36,2.464,171.7,34.41,-8.4,-8.77,-7.878,-3.2,0,0.759,1.158,2.695,664.5668,0,0,-1.5,336.7,63.32,0,0,0,0,0,0,0
"2024-11-14 09:00:00",7078,13.51,-4.593,317.4,415.1,203.4,-125.4,-44.65,-0.632,272.5,114,-80.7,0.628,33.31,93.6,187.4,268.1,-1.244,-0.303,20.59,-0.872,19.06,2.081,192.3,41.13,1.84,183.1,40.21,-4.347,-6.304,-4.347,-0.237,0,0.759,1.159,2.694,664.9852,0,0,4.6,336.7,63.32,0,0,0,0,0,0,0
"2024-11-14 10:00:00",7079,14.06,-0.97,493.7,563.3,364.5,-139.5,-48.29,3.006,276.2,129.3,-91.2,0.739,38.04,56.06,190.3,281.5,0.304,0.965,17.86,0.942,16.1,2.347,197.9,33.82,2.107,193,33.06,-2.011,-3.072,-1.921,3.06,0,0.759,1.159,2.691,665.066,0,0,6.3,337,63.01,0,0,0,0,0,0,0
"2024-11-14 11:00:00",7080,13.82,1.93,610,647.9,441.5,-148.5,-51.27,5.374,278.5,168.5,-97.2,0.724,71.3,84.3,192.8,290,1.481,1.949,18.31,2.161,16.18,2.189,196.6,36.6,2.018,187.9,37.94,-0.568,-1.261,-0.371,4.866,0,0.758,1.158,2.69,664.9387,0,0,9.3,337.1,62.87,0,0,0,0,0,0,0
"2024-11-14 12:00:00",7081,13.66,3.89,664.3,672.4,472.7,-151.9,-51.96,6.506,279.7,191.6,-100,0.712,91.7,97.4,194.9,294.8,2.091,2.733,17.99,2.812,16.38,2.131,195.1,47.57,2.013,186.8,45.95,0.2,-0.378,0.2,5.758,0,0.758,1.158,2.688,664.6317,0,0,10.3,337.8,62.19,0,0,0,0,0,0,0
"2024-11-14 13:00:00",7082,13.55,5.203,650.1,668.5,455.7,-155.6,-55.76,7.66,280.8,194.4,-99.8,0.701,94.6,97.5,197,296.8,2.972,3.537,18.95,3.731,16.78,1.704,212.4,62.8,1.579,193.2,67.13,0.769,0.351,0.894,6.782,0,0.758,1.158,2.686,664.7196,0,0,12.6,338,61.97,0,0,0,0,0,0,0
"2024-11-14 14:00:00",7083,13.49,6.06,571.2,619.1,389.1,-153.9,-56.6,7.466,280.6,182.1,-97.3,0.681,84.8,92.6,197.7,295,3.281,3.577,19.85,3.903,18.4,1.829,200,64.76,1.747,194.1,66.55,-0.252,0.1,0.862,6.922,0,0.758,1.157,2.684,664.5672,0,0,10.3,337.3,62.66,0,0,0,0,0,0,0
"2024-11-14 15:00:00",7084,13.5,5.51,433.2,512.9,279.6,-144.5,-52.15,5.672,278.8,153.6,-92.3,0.644,61.23,74.62,198.2,290.5,2.914,3.136,20.26,3.368,18.51,2.114,192.3,51.42,2.034,184.4,46.88,-1.329,-1.109,-0.321,5.382,0,0.758,1.157,2.682,664.5984,0,0,9.3,337.8,62.21,0,0,0,0,0,0,0
"2024-11-14 16:00:00",7085,13.52,4.624,219.4,345.2,109.2,-134.2,-53.78,3.597,276.7,110.2,-80.4,0.508,29.84,71.8,198.5,278.8,2.482,3.136,23.3,2.833,22.24,1.371,196.7,53.56,1.295,189.2,54.54,-5.806,-3.236,-1.335,4.064,0,0.758,1.156,2.68,664.7253,0,0,4.2,337.5,62.54,0,0,0,0,0,0,0
"2024-11-14 17:00:00",7086,13.6,0.515,11.23,55.12,12.81,-116.6,-48.72,-0.783,272.4,-1.584,-67.92,"INF",-69.51,-41.32,195.4,263.3,0.438,1.689,25.95,0.486,25.12,1.337,185.9,33.21,1.259,179.6,35.47,-7.573,-6.81,-5.348,0.459,0,0.758,1.155,2.679,664.5251,0,0,-1.4,338,62.04,0,0,0,0,0,0,0
"2024-11-14 18:00:00",7087,13.46,-3.159,-3.658,-2.356,1.485,-110.7,-42.46,-2.922,270.2,-5.144,-68.26,-0.446,-73.41,-69.52,191.6,259.9,-1.454,-0.822,27.9,-1.447,28,1.757,169.6,25.72,1.694,159.7,22.82,-8.76,-8.31,-7.355,-1.915,0,0.759,1.155,2.678,664.381,0,0,-2.5,338.2,61.83,0,0,0,0,0,0,0
"2024-11-14 19:00:00",7088,13.35,-4.889,-3.594,-1.847,1.682,-112,-43.59,-3.289,269.9,-5.275,-68.39,-0.541,-73.66,-68.69,188.7,257.1,-1.67,-1.303,25.73,-1.648,25.39,1.656,169.9,30.14,1.567,162.3,29.04,-9.72,-8.78,-7.767,-2.286,0,0.759,1.155,2.676,664.2931,0,0,-2.8,338.9,61.05,0,0,0,0,0,0,0
"2024-11-14 20:00:00",7089,13.26,-5.957,-3.602,-2.503,1.298,-109.4,-46.72,-4.254,268.9,-4.9,-62.66,-0.386,-67.56,-63.03,187.1,249.7,-2.545,-1.827,27.45,-2.643,27.86,1.749,167.9,20.94,1.6,161.4,22.3,-11.11,-10.32,-8.89,-3.271,0,0.759,1.155,2.675,664.0539,0,0,-3.9,338.2,61.75,0,0,0,0,0,0,0
"2024-11-14 21:00:00",7090,13.17,-7.351,-2.861,-1.045,1.347,-105.1,-51.37,-5.438,267.7,-4.208,-53.71,-0.585,-57.91,-51.71,186.2,239.9,-3.275,-2.797,27.2,-3.541,27.66,1.298,174.4,22.14,1.154,160.7,19.21,-12.95,-12.21,-10.85,-4.448,0,0.76,1.155,2.673,663.9369,0,0,-4.9,338.8,61.19,0,0,0,0,0,0,0
"2024-11-14 22:00:00",7091,13.08,-8.49,-2.042,0.097,2.823,-110.4,-48.3,-4.566,268.6,-4.865,-62.1,-4.27,-66.96,-53.53,184.7,246.8,-2.497,-1.205,18.96,-2.735,18.42,1.947,191.1,26.8,1.653,185.1,29.39,-8.73,-10.81,-8.38,-3.812,0,0.76,1.154,2.672,663.3908,0,0,-2.3,337.3,62.66,0,0,0,0,0,0,0
"2024-11-14 23:00:00",7092,13,-6.967,-4.015,-2.528,1.449,-119.2,-45.33,-2.43,270.7,-5.464,-73.86,-0.384,-79.33,-71.64,185.4,259.2,-1.23,-0.682,17.03,-1.226,16.56,2.706,201.8,28.78,2.362,196.7,33.64,-7.288,-8.18,-7.044,-1.755,0,0.76,1.154,2.67,662.715,0,0,-1.5,337.8,62.24,0,0,0,0,0,0,0
"2024-11-15 00:00:00",7093,12.92,-5.16,-4.306,-2.794,1.124,-122.5,-45.1,-1.209,271.9,-5.429,-77.45,-0.286,-82.9,-78.36,187.5,265,-0.263,0.104,14.82,-0.232,13.52,3.431,194.2,24.95,3.045,189.2,27.17,-6.502,-6.944,-6.269,-0.645,0,0.76,1.154,2.668,662.1941,0,0,-0.7,337.8,62.24,0,0,0,0,0,0,0
"2024-11-15 01:00:00",7094,12.84,-4.092,-4.726,-3.62,0.964,-126,-46.47,-0.854,272.3,-5.691,-79.52,-0.217,-85.2,-80.7,185.7,265.2,0.102,0.46,17.54,0.131,16.04,3.283,195.8,28.45,2.9,196.4,31.06,-7.112,-6.738,-6.119,-0.251,0,0.76,1.153,2.666,661.7065,0,0,-0.6,338.7,61.28,0,0,0,0,0,0,0
"2024-11-15 02:00:00",7095,12.75,-3.609,-4.716,-3.426,1.011,-129.2,-46.18,-0.451,272.7,-5.727,-83,-0.235,-88.8,-82.3,184.4,267.4,0.426,0.883,16.1,0.49,16.04,4.067,193.5,25.42,3.67,192.6,22.39,-6.298,-6.309,-5.313,0.102,0,0.76,1.153,2.665,661.2787,0,0,0,338.8,61.2,0,0,0,0,0,0,0
"2024-11-15 03:00:00",7096,12.67,-3.123,-4.745,-3.425,0.911,-126.6,-45.63,-0.496,272.7,-5.656,-81,-0.21,-86.6,-82.9,186.8,267.7,0.361,0.657,14.03,0.42,13.74,4.131,190.5,19.4,3.779,188.9,22.44,-5.687,-6.27,-5.277,0.072,0,0.759,1.153,2.663,660.7614,0,0,-0.1,339.8,60.25,0,0,0,0,0,0,0
"2024-11-15 04:00:00",7097,12.6,-3.103,-4.714,-2.405,0.709,-122.1,-45.05,-0.826,272.3,-5.423,-77.01,-0.184,-82.4,-77.53,189.8,266.8,0.019,0.543,15.81,0.076,14.8,3.686,188.6,22.59,3.351,184.9,24.98,-6.695,-6.541,-5.48,-0.246,0,0.759,1.153,2.661,660.2462,0,0,-0.7,338.9,61.14,0,0,0,0,0,0,0
"2024-11-15 05:00:00",7098,12.54,-3.421,-4.215,-2.745,0.787,-115.8,-44.42,-0.915,272.2,-5.002,-71.35,-0.205,-76.35,-67.69,195.7,267,-0.078,0.202,14.25,-0.029,14.58,3.664,191.8,24.88,3.294,191.2,25.34,-6.365,-6.557,-5.945,-0.39,0,0.759,1.152,2.66,660.0339,0,0,-0.8,338.1,61.87,0,0,0,0,0,0,0
